,path,label,signal_mean,signal_std,ft_mean,ft_std,centroid_mean,centroid_std,rolloff_mean,rolloff_std,zero_crossing_mean,zero_crossing_std,mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_mean_14,mfcc_mean_15,mfcc_mean_16,mfcc_mean_17,mfcc_mean_18,mfcc_mean_19,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_13,mfcc_std_14,mfcc_std_15,mfcc_std_16,mfcc_std_17,mfcc_std_18,mfcc_std_19
10,/content/genres/country/country.00030.au,0,4.8684694775147364e-05,0.09221237152814865,0.15343517065048218,0.5909336805343628,1240.7101461693335,580.1642934964764,2413.3841176044084,1908.0476528403078,0.0428343121616396,0.015187194855981684,-277.1075744628906,128.2529296875,42.425167083740234,37.693504333496094,12.766558647155762,9.593897819519043,-5.9880170822143555,-7.539555072784424,-8.034139633178711,-4.942542552947998,-6.532015800476074,-3.6276443004608154,-7.227563381195068,-7.451709747314453,-1.5754975080490112,1.38860285282135,3.0774214267730713,2.512723922729492,-1.0510271787643433,-2.7476775646209717,62.062286376953125,29.7220401763916,16.93224334716797,9.986594200134277,11.046598434448242,10.212847709655762,10.154006958007812,8.678080558776855,9.36613941192627,9.470958709716797,10.265463829040527,10.89585018157959,10.749700546264648,8.795978546142578,9.406025886535645,10.868585586547852,9.785740852355957,7.906029224395752,8.868305206298828,9.24612808227539
11,/content/genres/country/country.00040.au,0,-6.78651049383916e-05,0.11579279601573944,0.28526824712753296,0.5470761656761169,2449.753677616513,546.6097185408263,5042.957930775087,1267.0957587928135,0.10630558778035576,0.035843442523193735,-102.86876678466797,85.3385238647461,-4.32037878036499,30.584402084350586,3.014871597290039,-1.9487438201904297,4.437098026275635,3.4139795303344727,-4.2582783699035645,-1.7707374095916748,-3.9678406715393066,-1.3573310375213623,-3.760347604751587,-5.17239236831665,-2.8900797367095947,-0.2661724388599396,-7.416284561157227,-4.097761154174805,-3.446506977081299,-10.108175277709961,57.478389739990234,20.53049659729004,18.644487380981445,14.377264022827148,14.470993041992188,11.499812126159668,10.331686019897461,8.113821983337402,8.995258331298828,8.011387825012207,7.737243175506592,7.547404766082764,7.681894779205322,7.628130912780762,6.5687971115112305,6.270335674285889,6.446028709411621,6.252374172210693,6.401190280914307,9.461257934570312
12,/content/genres/country/country.00016.au,0,-1.0037137144536246e-05,0.08448706567287445,0.243800088763237,0.7452410459518433,1426.020748265391,481.6503693705182,2880.8278236477668,1166.3284574402971,0.060195297394624904,0.024276201705736335,-210.1004180908203,139.62176513671875,-17.025503158569336,57.99345779418945,-9.658052444458008,-1.9567310810089111,-17.993432998657227,-8.213173866271973,-11.769384384155273,-7.876311779022217,0.6242503523826599,-9.962924003601074,-6.469420909881592,-3.8414883613586426,-12.046905517578125,0.3240470588207245,-8.04244327545166,-6.806215286254883,-1.8404862880706787,-5.930668830871582,57.829341888427734,28.625947952270508,28.423198699951172,14.297505378723145,15.263917922973633,9.108194351196289,9.510648727416992,7.814608573913574,8.737441062927246,7.510818004608154,9.872970581054688,6.588719367980957,6.237878799438477,7.294750213623047,6.403729438781738,5.847684860229492,6.7275710105896,6.676780700683594,5.821448802947998,5.837575435638428
13,/content/genres/country/country.00073.au,0,-2.016382677538786e-05,0.10317281633615494,0.4264509081840515,0.835145115852356,1548.9063872294403,508.34760601167824,3289.384131199246,1264.283415324269,0.06973622994006187,0.02943026965917424,-167.00668334960938,132.4709014892578,-17.308982849121094,46.92164611816406,-3.6383252143859863,20.93796157836914,-8.825932502746582,8.533767700195312,-15.14203929901123,8.10665225982666,-16.94434928894043,6.661935806274414,-10.934708595275879,1.1028378009796143,-6.292038917541504,-3.635859966278076,-7.384878158569336,-2.17081880569458,-3.8352909088134766,-9.659088134765625,51.552978515625,28.16334342956543,21.950578689575195,13.815010070800781,14.218000411987305,12.781121253967285,11.160507202148438,9.696978569030762,9.76524829864502,9.20051097869873,10.597606658935547,9.93083381652832,7.235356330871582,6.873923301696777,7.2120819091796875,7.272426128387451,7.174771308898926,6.637167453765869,7.20107364654541,6.456017017364502
14,/content/genres/country/country.00091.au,0,-8.365111170860473e-06,0.0988898053765297,0.793518602848053,2.1453380584716797,1563.3792652109507,612.1341701992602,3233.794160564095,1242.5137271922536,0.06473823895494973,0.036488594269812755,-193.73313903808594,125.57696533203125,-20.945106506347656,46.33686065673828,-2.6908514499664307,12.840516090393066,-6.60264253616333,10.736069679260254,-10.919580459594727,6.123416423797607,-9.441399574279785,5.165988445281982,-3.6614418029785156,0.332877516746521,-8.011832237243652,0.4024638235569,-6.5251383781433105,1.1832983493804932,0.7274878025054932,-5.20187520980835,71.17180633544922,27.054401397705078,24.235021591186523,17.910661697387695,19.0810489654541,16.64760971069336,12.841035842895508,11.865941047668457,10.865808486938477,11.496012687683105,11.944419860839844,12.66873550415039,9.097442626953125,10.418940544128418,9.517971992492676,10.13314151763916,9.88361930847168,9.135244369506836,8.263065338134766,8.278474807739258
15,/content/genres/country/country.00074.au,0,-1.8358256056671962e-05,0.09867099672555923,0.41862744092941284,1.4175339937210083,1534.0502230522666,673.0358908076437,3117.7596727269433,1396.5650028322013,0.07112819025522042,0.04272733342890468,-207.2435760498047,130.93798828125,-18.50726890563965,33.301239013671875,-3.9344985485076904,15.381376266479492,-6.393796920776367,2.9486024379730225,-16.781152725219727,7.079056262969971,-8.595192909240723,4.799718379974365,-12.249361038208008,-1.0135844945907593,-4.5457963943481445,-6.067824363708496,-5.536672592163086,-2.369281768798828,-6.538888931274414,-5.899744033813477,108.57178497314453,28.90517807006836,22.405906677246094,19.232627868652344,21.127988815307617,11.223541259765625,15.394871711730957,11.475349426269531,12.444863319396973,13.542208671569824,11.295611381530762,8.483146667480469,10.936759948730469,8.140373229980469,8.805604934692383,8.017562866210938,7.605010032653809,6.951789379119873,8.103989601135254,7.337375640869141
16,/content/genres/country/country.00063.au,0,5.3801715694135055e-05,0.14039482176303864,1.0899949073791504,2.9648325443267822,1614.587917821519,775.5994334184943,3657.9216552167923,1904.3417650971608,0.05825803303847641,0.03559296695653856,-185.41427612304688,118.49516296386719,17.795778274536133,48.869014739990234,-2.1734659671783447,21.35428237915039,-8.9945650100708,20.533510208129883,-11.412322998046875,9.274986267089844,-5.47816801071167,5.761849880218506,-2.988393545150757,3.441838264465332,-6.075713634490967,1.271518588066101,-5.935121059417725,7.086092948913574,-2.1568448543548584,4.88772439956665,74.8330307006836,36.15900802612305,17.8260498046875,17.98744010925293,13.862518310546875,14.559921264648438,13.801115989685059,10.372614860534668,13.455802917480469,13.392169952392578,11.10690975189209,10.687307357788086,10.829100608825684,10.201651573181152,9.8831205368042,8.643476486206055,8.932819366455078,12.335790634155273,10.787522315979004,14.678762435913086
17,/content/genres/country/country.00064.au,0,0.00011924799036933109,0.08846887946128845,0.15458621084690094,0.5864537954330444,1511.6824072378731,444.6544939686,3237.6494865683003,1126.0707336173784,0.06007520966260634,0.025862668230930835,-217.81781005859375,128.3734130859375,-7.511242389678955,39.28459930419922,-2.5414018630981445,18.173686981201172,-15.148812294006348,16.76080322265625,-15.247552871704102,4.896236419677734,-6.50065279006958,2.9013943672180176,-11.4920015335083,-0.10292528569698334,-10.617551803588867,2.256645917892456,-9.15938663482666,6.860800743103027,6.236822605133057,3.370307445526123,58.85139465332031,25.64198112487793,16.270963668823242,16.11514663696289,14.299473762512207,12.922343254089355,11.363038063049316,12.151731491088867,9.866116523742676,11.92516803741455,10.431005477905273,9.389291763305664,11.006336212158203,8.914183616638184,11.709799766540527,8.220990180969238,10.903810501098633,12.606902122497559,9.750239372253418,11.481303215026855
18,/content/genres/country/country.00017.au,0,-8.984552550828084e-06,0.09065002202987671,0.6895906329154968,2.017554998397827,1470.219043159776,532.9875609239078,2967.8432809781034,1361.1508478112999,0.06387005752126837,0.02857264056683284,-171.32308959960938,137.33297729492188,7.95475959777832,28.533639907836914,2.6904232501983643,-0.5032650232315063,-2.956709384918213,-1.148197054862976,-6.15258264541626,-2.3970329761505127,-5.85490083694458,-2.1742196083068848,-5.340977191925049,-2.779923677444458,-1.5689759254455566,1.295655608177185,-3.412135362625122,-0.9038294553756714,2.6215572357177734,-0.093732088804245,57.65714645385742,32.46945571899414,11.355653762817383,9.638158798217773,12.032929420471191,7.736202239990234,5.875377655029297,8.155492782592773,7.4672746658325195,7.959650039672852,7.17999792098999,6.6169867515563965,5.986640930175781,6.121402263641357,6.303147792816162,5.13577127456665,5.797557830810547,6.965751647949219,5.75143575668335,6.614049434661865
19,/content/genres/country/country.00033.au,0,-1.184072516480228e-05,0.11518605798482895,0.25223249197006226,0.5439261198043823,2456.7182164160545,675.6496873999589,4914.87450832004,1264.115568979493,0.12363183065061871,0.056650630311935415,-133.27146911621094,78.9800033569336,-5.6516804695129395,35.542171478271484,-7.547013759613037,7.928214073181152,2.7289068698883057,0.40225085616111755,-1.1442519426345825,-1.1125527620315552,-7.844962120056152,-1.171491265296936,-4.817747592926025,-3.137556314468384,-5.038257598876953,-1.090216040611267,-0.9750226140022278,-2.464431047439575,1.1565147638320923,-1.843841552734375,64.51258850097656,27.261812210083008,21.782005310058594,19.32942008972168,12.799703598022461,11.442956924438477,10.932721138000488,10.453264236450195,9.424649238586426,8.541791915893555,9.417527198791504,8.473962783813477,7.990965366363525,7.942740440368652,9.222771644592285,9.546453475952148,8.427236557006836,9.392745971679688,9.945015907287598,8.905364990234375
20,/content/genres/country/country.00013.au,0,-5.722766218241304e-06,0.08671683073043823,0.36801543831825256,0.8067032098770142,2811.872177811303,723.2221556942702,6061.51341130728,1682.2346796104757,0.1295221716695669,0.048846039793045366,-126.2030029296875,77.66020202636719,3.1578352451324463,19.944597244262695,10.816771507263184,0.7296955585479736,5.22845983505249,-0.49303123354911804,-0.9959409832954407,5.395140647888184,-3.7251055240631104,-3.493330955505371,-5.336726188659668,0.28801125288009644,-2.0074853897094727,0.8424077033996582,0.3352384567260742,-1.1135597229003906,-4.393040180206299,-2.6176633834838867,45.62797927856445,23.19987678527832,18.68029022216797,10.315564155578613,13.161823272705078,10.18958854675293,9.542828559875488,8.863709449768066,8.829755783081055,9.33344841003418,7.394392967224121,6.797870635986328,7.055034160614014,6.977644920349121,6.697706699371338,7.563487529754639,8.322710037231445,7.582087516784668,7.569385051727295,9.595560073852539
21,/content/genres/country/country.00092.au,0,-7.690061465837061e-05,0.1790471225976944,3.0268197059631348,2.788891077041626,2335.0896331583326,425.14173118933786,4839.225184889791,789.1010675021665,0.12120930611948956,0.036298214353630495,-50.792259216308594,96.71365356445312,-24.32533073425293,66.08502960205078,-14.700227737426758,24.393627166748047,-21.029590606689453,12.470781326293945,-18.15088653564453,13.26036548614502,-12.81322193145752,9.800076484680176,-11.347794532775879,4.930993556976318,-7.856571674346924,5.7467942237854,-10.303589820861816,3.7309505939483643,-3.236469268798828,0.3896287977695465,27.10146141052246,15.424846649169922,13.604839324951172,11.866372108459473,8.604851722717285,7.725663185119629,9.260834693908691,8.207771301269531,8.499110221862793,7.428664207458496,6.718719005584717,6.635619640350342,6.314934730529785,6.340341091156006,6.73050594329834,6.131549835205078,5.652789115905762,5.2929816246032715,5.840372085571289,5.507150173187256
22,/content/genres/country/country.00053.au,0,0.0007716265390627086,0.13774624466896057,0.45574820041656494,1.4135488271713257,2271.851928717389,491.0071197009432,4957.865973027842,959.2267058101057,0.10830818288379737,0.03519430968960226,-84.68878936767578,100.96956634521484,-16.019012451171875,51.74445343017578,-17.086820602416992,22.575502395629883,-20.297760009765625,18.90978240966797,-19.48607063293457,15.338604927062988,-17.739526748657227,8.58395004272461,-15.003451347351074,6.433131694793701,-10.2805814743042,3.2798519134521484,-9.553054809570312,4.055354595184326,-5.586521148681641,-0.7046346068382263,37.44108581542969,17.758968353271484,12.365038871765137,13.261552810668945,11.213327407836914,7.4834723472595215,9.26640796661377,7.7523908615112305,8.434133529663086,9.187106132507324,7.636441230773926,6.738103866577148,7.665072917938232,5.898269176483154,6.779371738433838,6.3128485679626465,6.916824817657471,6.887048721313477,7.108786582946777,7.68733024597168
23,/content/genres/country/country.00090.au,0,1.7426995327696204e-05,0.1553204506635666,1.4140703678131104,2.072748899459839,1927.52511688479,520.4051819914822,3883.6122729662125,1019.6508157715298,0.09899685203982986,0.041782099664511935,-91.65494537353516,115.85130310058594,-30.201814651489258,52.284873962402344,-5.018789768218994,16.961172103881836,-15.656676292419434,13.546172142028809,-12.756255149841309,15.970040321350098,-11.965700149536133,11.06804084777832,-9.953225135803223,2.100907325744629,-7.821986198425293,5.0409836769104,-7.2945685386657715,3.0502586364746094,-4.441287994384766,-2.2321152687072754,42.00503921508789,24.03537368774414,14.838810920715332,14.837030410766602,15.46792984008789,10.031041145324707,11.123222351074219,9.324360847473145,9.846623420715332,9.554491996765137,8.314335823059082,8.025490760803223,7.839077472686768,7.816232204437256,8.82264232635498,6.4404377937316895,7.921292304992676,7.045348167419434,6.8709492683410645,6.406616687774658
24,/content/genres/country/country.00093.au,0,-1.5519053704338148e-05,0.10156932473182678,0.4422369599342346,1.7250416278839111,1537.7806405042602,582.3722411270614,3055.5581927022913,1085.438623442297,0.06812788512664346,0.04342037545874413,-213.6230010986328,117.20726776123047,-21.871633529663086,45.65717315673828,-10.280003547668457,5.057990074157715,-11.914002418518066,5.5748677253723145,-17.79960060119629,0.18725962936878204,-14.170547485351562,-1.1572178602218628,-10.30495834350586,-4.0669403076171875,-6.6386613845825195,-5.423801898956299,-9.721565246582031,-3.209364652633667,-4.456681728363037,-9.155810356140137,64.71287536621094,25.0175838470459,22.63021469116211,17.05280876159668,17.305423736572266,13.097516059875488,14.23328971862793,10.014965057373047,12.82551097869873,11.297919273376465,10.958171844482422,10.388375282287598,8.908832550048828,9.725923538208008,8.493965148925781,9.693212509155273,9.141886711120605,8.435112953186035,7.695693016052246,8.333913803100586
25,/content/genres/country/country.00087.au,0,-2.4959528673207387e-05,0.12058175355195999,0.6795646548271179,1.7016918659210205,1591.3106548663918,576.2850680112674,3162.97440318663,1248.999299512011,0.07395969281709204,0.03677351466324559,-170.84280395507812,124.7550277709961,-19.236621856689453,39.212093353271484,-3.7663841247558594,15.302874565124512,-12.97920036315918,8.5299654006958,-11.83175277709961,11.324966430664062,-13.77603530883789,3.1141602993011475,-10.082475662231445,2.905310869216919,-5.485204696655273,2.534097671508789,-9.193724632263184,1.0816600322723389,-3.5736284255981445,-6.71067476272583,75.64571380615234,26.792078018188477,24.191984176635742,19.327054977416992,15.866798400878906,12.428357124328613,11.182376861572266,9.216489791870117,11.375232696533203,12.120075225830078,8.38199520111084,10.709137916564941,8.785832405090332,9.907142639160156,7.353212833404541,9.658146858215332,9.803056716918945,8.979633331298828,8.143834114074707,8.282161712646484
26,/content/genres/country/country.00005.au,0,-0.0013572591124102473,0.20742939412593842,1.965734839439392,4.3683624267578125,2926.5329170109344,525.1922611374242,6177.674360999856,1080.0745496795607,0.13637249376438987,0.04720271812575041,-24.671667098999023,62.44026565551758,-7.754088401794434,28.432592391967773,10.997147560119629,5.551389217376709,-0.08674422651529312,13.745089530944824,2.8998160362243652,9.909151077270508,0.8537735342979431,5.952078342437744,-1.2259913682937622,3.063908338546753,0.9304636716842651,2.0537753105163574,3.0044217109680176,2.972546339035034,-0.18527673184871674,3.641360282897949,27.484500885009766,15.911187171936035,15.230172157287598,11.514571189880371,8.984920501708984,9.292952537536621,8.270479202270508,8.27314567565918,8.16485595703125,9.744407653808594,8.33038330078125,7.595452308654785,7.832444667816162,7.802491188049316,6.744800567626953,7.7062835693359375,6.7841386795043945,7.1147141456604,7.701786994934082,8.254804611206055
27,/content/genres/country/country.00025.au,0,-5.2371001402207185e-06,0.08670608699321747,0.15267741680145264,0.5095476508140564,1565.1556633857267,642.3978392146793,3188.704332674739,1412.5895277020584,0.05727693892594741,0.03975227013680062,-200.6343994140625,119.69184112548828,-3.5907492637634277,31.953746795654297,9.979257583618164,15.29326343536377,0.6465811729431152,0.23592449724674225,-4.470190048217773,-2.312380313873291,-5.261341094970703,-2.478390693664551,-6.041271686553955,-0.792840838432312,-4.698356628417969,-11.286766052246094,-8.86849308013916,-8.070286750793457,-3.1557579040527344,0.330770343542099,63.53219223022461,31.622901916503906,17.507938385009766,16.48580551147461,14.29723072052002,13.22465705871582,9.956052780151367,9.776585578918457,8.584156036376953,9.073680877685547,8.016169548034668,7.311031818389893,8.278425216674805,8.188993453979492,6.512602806091309,6.882430553436279,7.310325622558594,6.876437664031982,7.64614725112915,8.253990173339844
28,/content/genres/country/country.00078.au,0,-1.6271578715532087e-05,0.05449724569916725,0.23852434754371643,0.7212685346603394,1144.8885615491697,572.2905525732032,2223.7570353284514,1301.633421255269,0.049895697384957464,0.038127870757720374,-302.4106750488281,150.11639404296875,-3.713838577270508,26.95195960998535,-0.2614173889160156,13.506061553955078,7.2338948249816895,4.227106094360352,1.7578516006469727,6.571225643157959,-0.5007280707359314,7.906125545501709,1.3247038125991821,0.4774177074432373,0.08796770870685577,-3.198491334915161,-1.825846552848816,0.8787180781364441,0.5783262252807617,-3.1565680503845215,87.47431182861328,29.03595733642578,27.7573184967041,17.008304595947266,17.981090545654297,12.784854888916016,12.354096412658691,10.651490211486816,10.961678504943848,10.898618698120117,9.05807876586914,8.991419792175293,8.100143432617188,8.435258865356445,7.862672328948975,6.966609001159668,6.864961624145508,6.935196399688721,7.9387640953063965,7.414721488952637
